2024-09-03,-0.020793677723550147
2024-09-04,-0.0020489699224953356
2024-09-05,-0.0024351244910670354
2024-09-06,-0.016973265680324343
2024-09-09,0.01113395625097505
2024-09-10,0.004346213669968688
2024-09-11,0.010206625339318728
2024-09-12,0.008388001924704411
2024-09-13,0.005209181562085599
2024-09-16,0.001475789654617735
2024-09-17,0.00040853712199945855
2024-09-18,-0.002970168699151829
2024-09-19,0.01692042365205947
2024-09-20,-0.0017301586353315724
2024-09-23,0.0024957573423343513
2024-09-24,0.002857183752949303
2024-09-25,-0.0022078683913563154
2024-09-26,0.003956834719600078
2024-09-27,-0.0014514368815125719
2024-09-30,0.00399925497639774
2024-10-01,-0.00899878812730281
2024-10-02,0.0004219886625308898
2024-10-03,-0.001829869068667026
2024-10-04,0.009046253074948152
2024-10-07,-0.009081521332382273
2024-10-08,0.009413117590958538
2024-10-09,0.006902589186729744
2024-10-10,-0.00175161254855546
2024-10-11,0.0059703530052918445
2024-10-14,0.008145110541456628
2024-10-15,-0.00780007235299784
2024-10-16,0.004337038045614724
2024-10-17,8.581516365517167e-05
2024-10-18,0.003839204606999689
2024-10-21,-0.0016435389181030798
2024-10-22,-0.0005312992248483283
2024-10-23,-0.009179374988618818
2024-10-24,0.0021602999904163133
2024-10-25,-0.00034535991953961936
2024-10-28,0.0030866624089868036
2024-10-29,0.0016170339348489336
2024-10-30,-0.0030298237455418926
2024-10-31,-0.019797776715483096
